"","GEOID","car_pct_2010","transit_pct_2010","bicycle_pct_2010","walk_pct_2010","car_pct_2011","transit_pct_2011","bicycle_pct_2011","walk_pct_2011","car_pct_2012","transit_pct_2012","bicycle_pct_2012","walk_pct_2012","car_pct_2013","transit_pct_2013","bicycle_pct_2013","walk_pct_2013","car_pct_2014","transit_pct_2014","bicycle_pct_2014","walk_pct_2014","car_pct_2015","transit_pct_2015","bicycle_pct_2015","walk_pct_2015"
"496","06037201120",91.1193339500463,5.08788159111933,0,3.79278445883441,86.540483701367,8.41219768664564,0,5.04731861198738,83.6844948676391,10.3727714748784,0.270124257158293,0.648298217179903,81.1154058531198,12.7001656543346,0.276090557702927,1.43567090005522,79.336595976074,15.8781946710169,0,1.14192495921697,80.551222048882,13.3645345813833,0,1.6120644825793
"497","06037201200",82.7868852459016,11.0655737704918,0,0.983606557377049,74.8736462093863,15.6678700361011,0,1.15523465703971,89.591439688716,7.87937743190661,0,1.84824902723735,92.8966789667897,6.54981549815498,0,0,89.2278360343184,7.14966634890372,0,0,85.650623885918,6.77361853832442,0,0.980392156862745
"498","06037201301",91.1354581673307,4.63147410358566,0,0,90.45,4.75,0,0,67.8919729932483,23.7809452363091,0,2.10052513128282,78.3601014370245,10.6508875739645,0,2.78951817413356,75.9535655058043,10.1160862354892,0,2.48756218905473,80.8677098150782,8.74822190611664,0,2.34708392603129
"499","06037201302",80.468360737419,17.6382660687593,0,0.597907324364723,79.9318071115441,17.2430589381393,0,0.63321967851924,92.7841250751654,2.76608538785328,0,0,92.8078250863061,3.62485615650173,0,0,92.4057971014493,3.47826086956522,0,0.521739130434783,91.9202518363064,4.14480587618048,0.314795383001049,0.472193074501574
"500","06037201401",69.8043363299841,21.3114754098361,0.370174510840825,5.18244315177155,70.7973590655155,21.4829862874556,0.507872016251904,4.21533773489081,83.1037649219467,13.3149678604224,0,1.51515151515152,85.4932301740812,12.4758220502901,0,0.822050290135396,84.225352112676,12.1596244131455,0,2.62910798122066,81.8993888105313,12.6469205453691,0.705218617771509,3.00893276915844
"501","06037201402",92.3215898825655,2.710027100271,0.948509485094851,2.3486901535682,92.8154467894028,3.861697350696,0,1.66142792995061,80.4359673024523,12.9155313351499,0,5.61307901907357,77.4056353003721,13.8755980861244,0,4.19989367357788,78.8826242952332,11.6350589441312,0,5.17683239364429,79.1894353369763,11.8852459016393,0,4.0983606557377
"502","06037201501",75.8798283261803,12.9613733905579,1.97424892703863,8.49785407725322,76.1245674740484,15.3979238754325,1.29757785467128,5.70934256055363,91.2984054669704,5.55808656036446,0,0.865603644646925,90.5399375278893,7.0058009817046,0,0.312360553324409,88.1737731295253,7.44167337087691,0,1.64923572003218,85.5268726195514,9.86034701650444,0,1.65044435040203
"503","06037201503",82.3714585519412,9.75865687303253,0,4.30220356768101,79.2178770949721,10.6145251396648,0,5.92178770949721,78.8840262582057,9.08096280087527,0,9.62800875273523,81.5,11.5,0,3.7,76.8587360594796,13.0111524163569,0,6.13382899628253,71.7153284671533,15.5109489051095,0,6.66058394160584
"504","06037201504",80.1199657240788,11.4824335904027,0,2.91345329905741,85.0773430391265,9.55414012738854,0,1.63785259326661,77.1827706635623,11.1757857974389,1.74621653084983,6.16996507566938,79.9773755656109,7.69230769230769,2.60180995475113,6.10859728506787,84.8675914249685,4.53972257250946,3.53089533417402,4.53972257250946,84.3428571428571,7.42857142857143,2.51428571428571,2.74285714285714
"505","06037201601",89.1213389121339,4.60251046025105,0,0,90.8643710470836,3.86507378777231,0,0,83.9866555462886,8.67389491242702,0,2.91909924937448,86.8894601542416,8.56898029134533,0,0.51413881748072,87.0197300103842,7.16510903426791,0,0.311526479750779,91.2772585669782,6.74974039460021,0,0.415368639667705
